ID,URL,URL TITLE,AUTHOR,DESCRIPTION,PUBLISH DATE,GALLERY PRESS,ARTIST
250,http://lvl3.tumblr.com/post/22590065129/artist-of-the-week-ryan-travis-christian,LVL3,"Uribe, Vincent","Artist of the Week: Ryan Travis Christian. May 7, 2012"," May 7, 2012",false,Ryan Travis Christian
251,http://www.brwnpaperbag.com/2012/05/04/nudashank-sophiajacob-galleryfour/,Brown Paper Bag.,"Barnes, Sara E","Nudashank // Sophiajacob // Gallery Four. (Geoffrey Todd Smith). May 4, 2012"," May 4, 2012",true,
252,http://www.nytimes.com/2012/05/05/arts/design/the-nada-art-fair-in-chelsea.html?_r=1&ref=design,The New York Times,"Rosenberg, Karen","Another Fair Makes a Debut, and Aims to Lure the Collectors Already in Town. ( NADA New York). May 4, 2012"," May 4, 2012",true,
253,http://blogs.artinfo.com/artintheair/2012/05/04/hey-are-those-guys-trying-to-steal-a-bunch-of-paintings-from-nada-new-york/,Artinfo,"Halperin, Julia","Hey, Are Those Guys Trying to Steal a Bunch of Paintings From NADA New York?, May 4, 2012"," May 4, 2012",true,
541,,Proximity Magazine,,"Featured Artist: Paul Nudd, Spring 2012. V.2, Number 009. Pages 102-109 March 2012"," March 1, 2012",false,Paul Nudd
254,http://www.expressmilwaukee.com/article-18510-miller-amp-shellabarger.html,The Sherperd Express," Murrell, Kat","Miller & Shellabarger: Shadows in the Light. April 27, 2012"," April 27, 2012",false,Miller & Shellabarger
255,http://www.jsonline.com/blogs/entertainment/149159105.html#!page=0&pageSize=10&sort=newestfirst,Milwaukee Journal Sentinel,"Schumacher, Mary Louise","Miller and Shellabarger, a lovers' discourse. April 27, 2012"," April 27, 2012",true,
256,http://flavorpill.com/chicago/events/2012/4/14/geoffrey-todd-smith-and-mike-rea-sharks-dicks-and-drugs,Flavorpill.," Ritchie, Abraham","Geoffrey Todd Smith and Mike Rea: Sharks, Dicks, and Drugs. April 14, 2012"," April 14, 2012",true,
257,http://art.newcity.com/2012/04/24/review-lilli-carre-and-richard-hullwestern-exhibitions/,New City,"Stabler, Bert","Lilli Carre and Richard Hull. April 24, 2012"," April 24, 2012",false,Richard Hull
258,http://www.huffingtonpost.com/paul-klein/artletters-chicago_b_1439119.html,Huffington Post,"Klein, Paul","Scads of Quality (Richard Hull). April 20, 2012"," April 20, 2012",false,Richard Hull
259,http://blog.art21.org/2012/04/09/painting-with-words-writing-with-pictures-take-one/,Art 21 Blog,"Polson, Jamilee","Painting with Words, Writing with Pictures* (Take One) (Deb Sokolow). April 9th, 2012","April 9th, 2012",false,Deb Sokolow
260,http://www.westernexhibitions.com/current/2012/2a_Black_Thorns/2_press/newcity.html,New City,"Reaves, Kelly","Portrait of a Curator: Amelia Ishmael (Black Thorns in the White Cube). March 29, 2012"," March 29, 2012",true,
261,http://www.chicagojournal.com/Metropolis/04-04-2012/Bang_your_head_darkly,Chicago Journal,"Moreheart, Phil","Bang your head darkly. (Black Thorns in the White Cube). April 4, 2012"," April 4, 2012",true,
262,http://thirdcoastdigest.com/2012/04/we%E2%80%99re-in-this-together-spiraling-jete-up-at-green-gallery-east/,Third Coast Digest,"Moriarity, Judith Ann","We‰Ûªre in this Together: ‰ÛÏSpiraling Jete (Up)‰Ûù at Green Gallery East (Nicholas Frank). April 2, 2012"," April 2, 2012",false,Nicholas Frank
263,http://www.artltdmag.com/index.php?subaction=showfull&id=1331331842&archive&start_from&ucat=28,art ltd,"Yood, James",The Chicago Attitude. (Paul Nudd). March-April 2012," March 1, 2012",false,Paul Nudd
264,http://www.indyweek.com/indyweek/nicholas-frank-takes-a-flying-leap-into-self-mythology-at-lump/Content?oid=2904723,Indyweek,"White, Amy","Nicholas Frank takes a flying leap into self-mythology at Lump. Durham, NC, March 14, 2012"," March 14, 2012",false,Nicholas Frank
265,http://www.artslant.com/chi/articles/show/29853,ArtSlant,"Ritchie, Abraham","Now that's fresh (review: David Leggett), February 20, 2012"," February 20, 2012",true,
266,http://www.frieze.com/issue/review/ryan-travis-christian/,Frieze,Foumberg. Jason,Ryan Travis Christian (review). March 2012," March 1, 2012",false,Ryan Travis Christian
267,http://blog.arcademi.com/de/?p=15072,ARCADEMI Blog," de Joode, Rachel","‰ÛÏRachel Niffenegger‰Ûù. February 15, 2012","  February 15, 2012",false,Rachel Niffenegger
268,http://art.newcity.com/2012/02/14/review-someone-elses-dreamhyde-park-art-center/,New City,"Aronstein, A-J","Someone Else's Dream (Richard Hull, Jose Lerma), February 14, 2012"," February 14, 2012",false,Richard Hull
269,http://www.artslant.com/global/artists/rackroom/20879-david-leggett,ArtSlant,"Ritchie, Abraham","Rack room: Interview with David Leggett, February 2012"," February 1, 2012",true,
270,http://www.westernexhibitions.com/current/2012/1a_Leggett/Legget_NewCity.html,New City,"Glass, Claire","Portrait of the Artist: David Leggett, February 2, 2012"," February 2, 2012",true,
272,http://www.timeoutchicago.com/arts-culture/art-design/15061281/western-exhibitions-hosts-john-riepenhoff-shows,Time Out Chicago,"Weinberg, Lauren","Western Exhibitions hosts two John Riepenhoff shows. December 28, 2011"," December 28, 2011",true,
273,http://www.artslant.com/chi/articles/show/29165,ArtSlant,"Ritchie, Abraham","Top Ten of 2011. December 26, 2011"," December 26, 2011",true,
274,http://best.newcity.com/2011/12/15/best-art-gallery/,New City,,"Best art gallery: Audience Choice, December 15, 2011"," December 15, 2011",true,
275,http://www.phoenixnewtimes.com/2011-12-15/culture/new-exhibition-at-scottsdale-museum-of-contemporary-art-s-artists-tell-stories-mostly-about-themselves/,Phoenix New-Times,"Peterson, Sativa","SMoCA's Latest Exhibit Gives Glimpse Into the Lives of Its Artists (Deb Sokolow). Thursday, Dec 15 2011"," December 15, 2011",false,Deb Sokolow
276,http://www.jsonline.com/blogs/entertainment/135456663.html,Milwaukee Journal-Sentinel,"Schumacher, Mary Louise","Making a Scene: Milwaukee's Avant-Garde. (Nicholas Frank). December 12, 2011"," December 12, 2011",false,Nicholas Frank
277,http://accordionpublications.blogspot.com/2011/12/deb-sokolow-accordion-books.html,Accordion Publications,"Perkins, Stephen","Deb Sokolow accordion books. December 6, 2011"," December 6, 2011",false,Deb Sokolow
278,http://accordionpublications.blogspot.com/2011/12/stan-shellabarger-dragging-book-2009.html,Accordion Publications,"Perkins, Stephen","Stan Shellabarger, Dragging Book, 2009. December 4, 2011"," December 4, 2011",false,Stan Shellabarger
279,http://www.azcentral.com/arizonarepublic/ae/articles/2011/11/09/20111109exhibits-illustrate-new-vigor-smoca.html,Arizona Republic,"Nilsen, Richard","3 exhibits illustrate new vigor at SMoCA. (Deb Sokolow). November 26, 2011"," November 26, 2011",false,Deb Sokolow
280,http://www.printeresting.org/2011/11/19/print-week-2011-eab-fair/,Printeresting,"Emmons, Amze","Print Week 2011: E/AB Fair. November 19, 2011"," November 19, 2011",true,
281,http://poptech.org/popcasts/adriane_herman_art_of_the_list,PopTech!,,"Adriane Herman: Art of the list, Fall 2011 October 2011"," October 1, 2011",true,
282,http://newamericanpaintings.wordpress.com/2011/12/02/ryan-travis-christian-at-western-exhibitions/,New American Paintings Blog,"Reames, Josh","Ryan Travis Christian at Western Exhibitions, December 2, 2011"," December 2, 2011",false,Ryan Travis Christian
283,http://www.artltdmag.com/index.php?subaction=showfull&id=1320452048&archive&start_from&ucat=18&page=show,art ltd,"Picard, Caroline",Ryan Travis Christian. November 2011," November 1, 2011",false,Ryan Travis Christian
284,http://www.artnet.com/magazineus/features/fitzpatrick/the-editions-artists-books-fair-2011.asp,Artnet,"Fitzpatrick, Tony","HIT IT! THE EDITIONS / ARTISTS BOOKS FAIR IN CHELSEA. November 5, 2011"," November 5, 2011",true,
285,http://newamericanpaintings.wordpress.com/2011/11/02/mdw-fall-showcase-wrap-up/#more-6086,New American Paintings Blog,,"MDW Fall Showcase Wrap-Up (Paul Nudd). November 2, 2011"," November 2, 2011",false,Paul Nudd
286,http://visualculturist.tumblr.com/post/11857178096/mdw-fair-ii,The Visualculturist,"Berger, Philip","MDW Fair II (Paul Nudd). October 24, 2011"," October 24, 2011",false,Paul Nudd
287,http://art.newcity.com/2011/10/25/review-ryan-travis-christianwestern-exhibitions/,New City,"Stabler, Bert","Ryan Travis Christian (review). October 25, 2011"," October 25, 2011",false,Ryan Travis Christian
288,http://www.cornellsun.com/section/arts/content/2011/10/25/unbearable-lightness-being,Cornell Daily Sun,"Martinez, Sam","The Unbearable Lightness of Being (Joe Hardesty). October 25, 2011"," October 25, 2011",true,
289,http://www2.journalnow.com/entertainment/2011/oct/23/wsliving03-hairy-who-artists-offer-quirky-perspect-ar-1525212/,Winston-Salem Journal,"Patterson, Tom","Hairy Who? artists offer quirky perspective on life (Richard Hull). October 23, 2011"," October 23, 2011",false,Richard Hull
290,http://www.pcah.us/exhibitions/blog/pigeons-on-the-grass-nicholas-frank1/,Pew Center for Arts & Heritage,,"Pigeons on the Grass Alas (Nicholas Frank). October 19, 2011"," October 19, 2011",false,Nicholas Frank
291,http://www.artnews.com/2011/10/11/comic-relief/,ARTnews,"Miranda, Carolina","Comic Relief (Deb Sokolow). October 11, 2011"," October 11, 2011",false,Deb Sokolow
292,http://www.wbez.org/story/artist-deb-sokolow-makes-conspiracy-theories-come-alive-graphic-style-92889,WBEZ,"Amer, Robin","Artist Deb Sokolow makes conspiracy theories come alive in graphic style. October 6, 2011"," October 6, 2011",false,Deb Sokolow
539,,GQ Style,"Peres, Javier","Dan Attoe, Portrait of a Young American Artist, Issue 13, Autumn/Winter 2011-2012 October 2011"," October 1, 2011",false,Dan Attoe
293,http://www.artnet.com/magazineus/reviews/velez/gallery-weekend-chicago-9-28-11.asp,Artnet,"Velez, Pedro","Gallery Weekend Chicago. September 28, 2011"," September 28, 2011",true,
294,http://beautifuldecay.com/2011/09/26/dan-attoes-in-berlin/,Beautiful\Decay.,"Donovan, Bill","Dan Attoe's in Berlin. September 26, 2011"," September 26, 2011",false,Dan Attoe
295,http://blog.art21.org/2011/09/23/gimme-shelter-full-frontal/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A%2BArt21Blog%2B%28Art21%2BBlog%29&utm_content=FeedBurner%2Buser%2Bview,Art 21 Blog,"Perel, Marissa","Gimme Shelter (Maria Petschnig). September 23, 2011"," September 23, 2011",true,
296,http://artpractical.com/shotgun_review/from_chicago_stan_shellabarger/,ArtPractical,"Miller, Randall","From Chicago: Stan Shellabarger. Issue 3.1. September 21, 2011"," September 21, 2011",false,Stan Shellabarger
297,"http://www.chicagotribune.com/entertainment/art/ct-ent-0915-art-waxman-20110914,0,2891595.story",Chicago Tribune,"Waxman, Lori","The humanity of footsteps and foliage (Stan Shellabarger). September 15, 2011"," September 15, 2011",false,Stan Shellabarger
298,http://www.artslant.com/chi/articles/show/26545,ArtSlant,"DiMeo, Mia & Ritchie, Abraham","‰ÛÏArtSlant Chicago Fall Review‰Ûù (Stan Shellabarger + Maria Petschnig). September 12, 2011"," September 12, 2011",false,Stan Shellabarger
299,http://gapersblock.com/ac/2011/09/14/friday-night-art-crawl-title-is-tentative/,Gaper‰Ûªs Block,"Edwards, Natalie & Reaves Kelly",‰ÛÏThe Friday Night Art Crawl Roundup‰Ûù (Stan Shellabarger + Maria Petschnig). September 14 2011," September 14, 2011",false,Stan Shellabarger
300,http://sixtyinchesfromcenter.org/archive/?p=10017,Sixty Inches from Center,"Stankovsky, Molly","‰ÛÏStan Shellabarger‰Ûù. September 12, 2011"," September 12, 2011",false,Stan Shellabarger
301,http://lvl3.tumblr.com/post/10201642922/artist-of-the-week-rachel-niffenegger,LVL3,,"Artist of the week: Rachel Niffenegger. September 14, 2011"," September 14, 2011",false,Rachel Niffenegger
302,http://art.newcity.com/2011/09/07/imaginary-monuments-for-chicago-an-artists%E2%80%99-project/,New City,"Foumberg, Jason","Imaginary Monuments (Dutes Miller). September 7, 2011"," September 7, 2011",false,Dutes Miller
303,http://jettisonquarterly.com/currentIssue/index.php#rachel-niffenegger,Jettison Quarterly,"Stoepel, Whitney","Bad Movies & Good Art. (Interview with Rachel Niffenegger)"". Fall 2011 October 2011"," October 1, 2011",false,Rachel Niffenegger
304,http://www.westernexhibitions.com/sokolow/press/artforumdotcom2011.html,Artforum.com,"Droitcour, Brian","‰ÛÏDeb Sokolow‰Ûù. August 8, 2011"," August 8, 2011",false,Deb Sokolow
305,http://westernexhibitions.com/nudd/press/2011_art_ltd.html,art ltd.," Yood, James",Paul Nudd (review). July-August 2011," July 1, 2011",false,Paul Nudd
306,http://www.artinamericamagazine.com/news-opinion/the-market/2011-08-18/green-gallery-47-canal/,Art in America online,"Boucher, Brian","New York Gets Green, Milwaukee-Style. (Nicholas Frank). August 8, 2011"," August 8, 2011",false,Nicholas Frank
307,http://dailyserving.com/2011/07/skip-the-trip-to-the-library-people-dont-like-to-read-art-at-western-exhibitions-chicago/,Daily Serving,"Spurgeon, Marta","Skip the Trip to the Library: People Don‰Ûªt Like to Read Art at Western Exhibitions, Chicago. July 26, 2011"," July 26, 2011",true,
308,http://www.artslant.com/chi/articles/show/24175,ArtSlant,"Ritchie, Abraham","Read the Fine Print. July 11, 2011"," July 11, 2011",true,
309,"http://www.chicagotribune.com/entertainment/art/ct-ent-0714-art-summer-reading-20110713,0,3076643.story",Chicago Tribune,"Waxman, Lori","An alternative summer reading list July 13, 2011"," July 13, 2011",true,
310,http://www.westernexhibitions.com/current/2011/4_niffen_nudd/trib.html,Chicago Tribune.,"Viera, Lauren","Rachel Niffenegger & Paul Nudd, June 10, 2011"," June 10, 2011",false,Rachel Niffenegger
311,http://newamericanpaintings.wordpress.com/2011/06/01/bodilyfluid-rachel-niffenegger-paul-nudd-at-western-exhibitions/,New American Paintings,"Garva, Evan","Bodily/Fluid: Rachel Niffenegger & Paul Nudd at Western Exhibitions. June 1, 2011"," June 1, 2011",false,Rachel Niffenegger
312,http://flavorpill.com/chicago/events/2011/5/20/rachel-niffenegger-and-paul-nudd,Flavorpill,"Westin, Monica","Editor's Pick: : Rachel Niffenegger & Paul Nudd at Western Exhibitions. May 20, 2011"," May 20, 2011",false,Rachel Niffenegger
313,http://www.artletter.com/2011/05/ive-been-doing-these-previews.html,Art Letter,"Klein, Paul","Rachel Niffenegger & Paul Nudd, May 19, 2011"," May 19, 2011",false,Rachel Niffenegger
314,http://art.newcity.com/2011/05/23/review-band-of-bikerswestern-exhibitions/,New City,"Weinstein, Michael","Review: Band of Bikers/Western Exhibitions. May 23, 2011"," May 23, 2011",true,
315,http://www.artslant.com/chi/articles/picklist#p23315,ArtSlant.,"Ruiz, Steve","The Heavyweight (Jose Lerma). May 11, 2011"," May 11, 2011",true,
316,http://newamericanpaintings.wordpress.com/2011/05/06/must-see-painting-shows-may/,New American Paintings Blog.,"Garza, Evan","Must-See Paintings Shows: May (Niffenegger and Nudd). May 6, 2011"," May 6, 2011",true,
317,http://artlog.com/posts/58-the-original-great-american-art,Artlog,"Reed, Morgan","Art Chicago and NEXT Discoveries (Miller & Shellabarger). April 29, 2011"," April 29, 2011",false,Miller & Shellabarger
542,,Art Pulse,"Edwards, Jeff","Miller & Shellabarger. Long as life, deep as as the grave, direct as a handshake. Winter 2010/11. Pages 40-43"," December 1, 2010",false,Miller & Shellabarger
318,http://www.paletten.net/,Paletten,"Lind, Maria (Guest Editor)","Cover image and 4-page spread: Deb Sokolow, April 2011"," April 1, 2011",false,Deb Sokolow
319,http://app1.kuhf.org/houston_public_radio-news-display.php?articles_id=1301435626,KUHF / HPR 88.7,"Hendley, Meghan","The Front Row - Diverseworks (Miller & Shellabarger), radio interview. March 29, 2011"," March 29, 2011",false,Miller & Shellabarger
320,http://dailyserving.com/2011/03/sad-sack-an-interview-with-ryan-travis-christian/,Daily Serving,"Curcio, Seth","Sad Sack: Interview with Ryan Travis Christian. March 29, 2011"," March 29, 2011",false,Ryan Travis Christian
321,http://www.artslant.com/chi/articles/show/22408,ArtSlant,"Ritchie, Abraham","What are we afraid of? (Ben Stone). March 27, 2011	 March 27, 2011",27-Mar-11,false,Ben Stone
322,http://timeoutchicago.com/arts-culture/art-design/7553399/new-art-from-new-orleans-at-western-exhibitions,Time Out Chicago,"Weber, Candice","New Art from New Orleans (review). March 16, 2011"," March 16, 2011",true,
323,http://www.artinfo.com/news/story/37193/jim-nutt/,Modern Painters.,"Foumberg, Jason","Review: Jim Nutt (Rachel Niffenegger, Paul Nudd), March 11, 2011"," March 11, 2011",false,Rachel Niffenegger
324,http://www.artltdmag.com/index.php?subaction=showfull&id=1299889356&archive&start_from&ucat=18&page=show,art ltd,"Enholm, Molly",Geoffrey Todd Smith (profile). March 2011," March 1, 2011",true,
325,http://www.buttmagazine.com/magazine/interviews/john-parot/,BUTT Magazine,"Calvi, Danny","John Parot: Token gay reality show contestant charms middle america with his Autofellatio art, February 22, 2011"," February 22, 2011",true,
326,http://art.newcity.com/2011/02/14/review-seeing-is-a-kind-of-thinking-a-jim-nutt-companionmuseum-of-contemporary-art/#more-7261,New City,"Ciezadlo, Janina","Seeing Is a Kind of Thinking: A Jim Nutt Companion (Paul Nudd), Feb. 14, 2011"," February 14, 2011",false,Paul Nudd
327,http://articles.chicagotribune.com/2011-02-11/entertainment/ct-ott-0211-galleries-review-20110211_1_street-photographer-lanny-silverman-public-auction/2,Chicago Tribune.,"Viera, Laura","‰ÛÏHeads on Poles‰Ûù (review), February 11, 2011"," February 11, 2011",true,
328,http://www.westernexhibitions.com/stone/3_press/2011_Art_in_America.html,Art in America.,"Snodgrass, Susan",Ben Stone (review). February 2011," February 1, 2011",false,Ben Stone
329,http://www.artslant.com/chi/articles/show/21587,ArtSlant,"Ishmael, Amelia","Negative Litanies (Terence Hannum), February 8, 2011"," February 8, 2011",true,
330,http://www.artslant.com/chi/articles/show/21550,ArtSlant,"Ritchie, Abraham","The Inadvertant Chicago Biennial (Heads on Poles). February 7, 2011"," February 7, 2011",true,
331,http://www.kansascity.com/2011/02/05/2631091/adriane-hermans-wall-of-intention.html,Kansas City Star,"Thorson, Alice","Adriane Herman‰Ûªs ‰Û÷Wall of Intention‰Ûª reflects human eccentricity. February 5, 2011"," February 5, 2011",true,
332,http://hammersmashedsound.blogspot.com/2011/01/artwork-of-locrians-terrence-hannum.html,Hammer Smashed Sound,,"The Artwork of Locrian's Terence Hannum. January 26, 2011"," January 26, 2011",true,
333,http://gapersblock.com/ac/2011/01/22/heads-on-poles/,Gaper's Block,MartinJon,"Heads on Poles., January 22, 2011"," January 22, 2011",true,
334,http://www.chicagojournal.com/Metropolis/01-19-2011/Exploring_metal_and_art_through_zines,Chicago Journal,"Moreheart, Phil","Exploring metal and art through zines. (Terence Hannum). January 19, 2011"," January 19, 2011",true,
335,2011/pages/1_Heads_NewCity.html,New City.,"Fox, Laura","Heads on Poles. January 17, 2011"," January 17, 2011",true,
336,http://blog.art21.org/2011/01/13/caution-you-are-being-watched-deb-sokolow-and-you/,Art: 21 Blog.,"Picard, Caroline","Caution, You Are Being Watched: Deb Sokolow and You. January 13, 2011"," January 13, 2011",false,Deb Sokolow
337,http://chicagoartreview.com/2011/01/03/deb-sokolow-western-exhibitions/,Chicago Art Review,"Ruiz, Steve","Deb Sokolow (review). January 3, 2011"," January 3, 2011",false,Deb Sokolow
338,2010/2010_AF_Sokolow.html,Artforum.com,"Ise, Claudine","Deb Sokolow. December 15, 2010"," December 15, 2010",false,Deb Sokolow
339,http://www.artslant.com/chi/articles/show/20742,ArtSlant,"Ritchie, Abraham","Abraham Ritchie Picks Chicago's Best of 2010 (Deb Sokolow). December 27, 2010"," December 27, 2010",false,Deb Sokolow
340,http://www.artslant.com/chi/articles/show/20460,ArtSlant,"Roulo, Robyn Farrell","ArtSlant Chicago Picks the Best Of 2010 (Rachel Niffenegger), December 27, 2010"," December 27, 2010",false,Rachel Niffenegger
341,"http://www.chicagotribune.com/features/ct-ott-1217-best-of-galleries-20101217,0,7118084.story",Chicago Tribune,Viera. Lauren,"Best of Galleries 2010 (Miller & Shellabarger, Rachel Niffenegger, Deb Sokolow). December 17, 2011"," December 17, 2011",false,Miller & Shellabarger
342,http://clarendon.patch.com/articles/comics-crash-the-party-at-the-artisphere-and-aac,Clarendon-Courthouse-Rosslyn Patch,"Carothers, Sara","‰ÛÏComics Crash the Party at the Artisphere and AAC‰Ûù (Deb Sokolow). December 12, 2011"," December 12, 2011",false,Deb Sokolow
543,,Chicago Tribune,"Waxman, Lori","‰ÛÏDeb Sokolow‰Ûù (review). December 10, 2010"," December 10, 2010",false,Deb Sokolow
343,http://chicago.timeout.com/articles/art-design/90865/deb-sokolow-at-western-exhibitions-art-review, Time Out Chicago,"Weinberg, Lauren","‰ÛÏDeb Sokolow‰Ûù (review). December 9, 2010"," December 9, 2010",false,Deb Sokolow
344,http://www.westernexhibitions.com/current/2010_sokolow/NewCity2010.html,New City.,"Golden-McNerney, Regan","‰ÛÏDeb Sokolow‰Ûù (review). December 6, 2010"," December 6, 2010",false,Deb Sokolow
345,http://www.artslant.com/chi/articles/show/20165,ArtSlant.,"Ritchie, Abraham","(Do) I Want to Believe (?) (Review: Deb Sokolow). November 22, 2010"," November 22, 2010",false,Deb Sokolow
346,http://flavorpill.com/chicago/events/2010/11/19/deb-sokolow?utm_source=chicago&utm_medium=email&utm_campaign=issue_323,Flavorpill.,"Smigasiewicz, Beatrice","Editor's Pick: Deb Sokolow. November 19, 2010"," November 19, 2010",false,Deb Sokolow
347,http://www.huffingtonpost.com/paul-klein/post_1297_b_785957.html,Huffington Post,"Klein, Paul","Text Matters (Review: Deb Sokolow). November 19, 2010"," November 19, 2010",false,Deb Sokolow
348,http://chicago.timeout.com/articles/shopping/90598/holiday-gift-guide-2010-the-art-lover,Time Out Chicago,"Getzler, Ezra","Holiday Gift Guide: The Art Lover (Dan Attoe). November 18-24, 2010",18-Nov-10,false,Dan Attoe
349,http://www.chicagomag.com/Radar/Chicago-Guide/November-2010/Larger-Than-Life/,Chicago Magazine,,"What I'm Doing This Weekend (Deb Sokolow). November 19, 2010"," November 19, 2010",false,Deb Sokolow
350,http://artistforartist.org/?p=329,Artist for Artist.,"Yahnker, Eric","Cosmic Pun, Part II. (Interview with Ryan Travis Christian). November 16, 2010"," November 16, 2010",false,Ryan Travis Christian
351,http://www.papermag.com/2010/11/1_if_you_missed_the.php,Paper Magazine,"Pini, Gary","Eight Items or Less (Miller & Shellabarger), November 11, 2010"," November 11, 2010",false,Miller & Shellabarger
352,http://portland.thephoenix.com/arts/110262-art-review-four-word-based-artists-at-whitney-art/,The Portland Phoenix.,"Larmon, Annie",Four word-based artists at Whitney Art Works (Adriane Herman). Ocotober 2010," Ocotober 1, 2010",true,
353,http://chicago.timeout.com/articles/features/90152/confessions-of-a-renegade-gallerist-underground-chicago,Time Out Chicago,"Nusser, Madeline","Confessions of a Renegade Gallerist. October 28-November 3, 2010"," October 28, 2010",true,
354,http://www.locationbooks.com/volumethree.html,Location Volume Three,,"Minneapolis, MN (Joe Hardesty and Deb Sokolow)"," October 1, 2010",false,Deb Sokolow
355,http://badatsports.com/2010/episode-268-stan-shellabarger-and-dutes-miller-courntey-fink-art-publishing-now/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A%2BBadAtSports%2B%28Bad%2Bat%2BSports%29,Bad at Sports,"Bowder, Amanda and Maloney, Patricia","Stan Shellabarger and Dutes Miller (interview). October 17, 2010"," October 17, 2010",false,Dutes Miller
356,http://flavorpill.com/chicago/events/2010/10/15/miller-and-shellabarger?utm_source=chicago&utm_medium=email&utm_campaign=issue_317,Flavorpill.,"Westin, Monica","Miller & Shellabarger. October 15, 2010"," October 15, 2010",false,Miller & Shellabarger
357,http://www.mintmale.com/2010/10/3606/,Mint Male Magazine,"Montoya, Mitch","4 emerging artists you need to know now (John Parot). October 15, 2010"," October 15, 2010",true,
358,http://www.randomhouse.com/catalog/display.pperl?isbn=9781935613077,The Open Daybook,"Earle, David",Mark Batty Publisher. November 2010. (Geoffrey Todd Smith) November 2010," November 1, 2010",true,
359,http://columbiachronicle.com/doodling-outside-the-lines/,The Columbia Chronicle,"Wellen, Brianna","Doodling outside the lines. (Paul Nudd). October 10, 2010"," October 10, 2010",false,Paul Nudd
544,,Chicago Tribune,"Viera, Lauren","Berwyn: A Better 'burb for entertainment. (Ben Stone). October 7, 2010"," October 7, 2010",false,Ben Stone
360,http://www.beautifuldecay.com/shop/paperback-books/104-beautiful-decay-book-4.html,Beautiful Decay,,"Volume 4: Exquisite Corpse. ""Rachel Niffenegger"" (interview). September 2010"," September 1, 2010",false,Rachel Niffenegger
361,http://www.artslant.com/chi/articles/show/19259,Artslant.,"Ritchie, Abraham","‰ÛÏBeyond the Funny: Joey Fauerso‰Ûù. October 10, 2010"," October 10, 2010",true,
362,http://beautifuldecay.com/2010/09/28/ben-stone/,Beautiful Decay,"Christian, Ryan","Ben Stone. September 28, 2010"," September 28, 2010",false,Ben Stone
363,http://www.artslant.com/chi/articles/show/19108,ArtSlant.,"Ritchie, Abraham","Who Will Curate a Major Sports Exhibition? (Ben Stone). September 28, 2010"," September 28, 2010",false,Ben Stone
364,http://chicago.timeout.com/articles/art-design/89238/ben-stone-at-western-exhibitions-art-review,Time Out Chicago,"Weinberg, Lauren","Ben Stone (review). Issue 291 : September 23‰ÛÒ29, 2010"," September 23, 2010",false,Ben Stone
365,http://portland.thephoenix.com/arts/108887-five-artists-address-intimacy-at-mecas-ica/,The Portland Phoenix,"Larmon, Annie","Five artists address intimacy at MECA‰Ûªs ICA: Taking vows (Miller & Shellabarger). September 22, 2010"," September 22, 2010",false,Miller & Shellabarger
366,http://gapersblock.com/ac/2010/09/20/joey-fauerso-stole-my-heart-in-the-little-room-at-western-exhibitions/,Gaper's Block,"Reaves, Kelley","Joey Fauerso Stole my Heart in the Little Room at Western Exhibitions. September 20, 2010"," September 20, 2010",true,
367,http://www.westernexhibitions.com/stone/3_press/2010_newcity.html,New City,"Velez, Pedro","The Sport of Violence. We're Living in a Ben Stone Age. (Cover Story). September 9, 2010. Issue 289 September 9, 2010"," September 9, 2010",false,Ben Stone
368,http://justout.com/news.aspx?id=276,Just Out.,"Rook, Erin","Underground Art. Chicago artist couple plays dead to illuminate life (Miller & Shellabarger). September 12, 2010"," September 12, 2010",false,Miller & Shellabarger
369,http://www.oregonlive.com/performance/index.ssf/2010/09/time-based_art_festivals_openi.html,The Oregonian,"Boyd, Thomas","Artists acting out (Miller & Shellabarger). (photos). September 13, 2010"," September 13, 2010",false,Miller & Shellabarger
370,http://www.portlandmonthlymag.com/blogs/culturephile-portland-arts/091110-tba-digginggrave-cp/,Portland Monthly,"Adams, Anne","TBA 2010: Digging Their Own Graves (Miller & Shellabarger). September 11, 2010"," September 11, 2010",false,Miller & Shellabarger
371,http://www.artslant.com/chi/articles/picklist#p18827,ArtSlant,"Ritchie, Abraham","Welcome Back (Ben Stone, Joey Fauerso). September 13, 2010"," September 13, 2010",false,Ben Stone
372,http://chicagoartreview.com/2010/09/17/opening-weekend-reviews-with-guests-pedro-velez-and-erik-wenzel/,Chicago Art Review,,"Opening Weekend Reviews / Impressions, with guests Pedro VÌ©lez and Erik Wenzel (Ben Stone, Joey Fauerso). September 17 2010", September 17 2010,false,Ben Stone
373,http://www.westernexhibitions.com/current/2010_stone_fauerso/stone2010/press/indetoc_preview.html,Time Out Chicago,"Weinberg, Lauren","Open Citywide (Ben Stone). September 9-15, 2010. Issue 289"," September 9, 2010",false,Ben Stone
374,http://www.artnet.com/magazineus/reviews/velez/summer-of-plop8-20-10.asp,Artnet,"Velez, Pedro","Summer of Plop (Ben Stone). August 20, 2010"," August 20, 2010",false,Ben Stone
375,2010/2010_AF_GBPO_DA.html,Artforum.com,"Ise, Claudine","Daniel Albrigo and Genesis Breyer P-Orridge. July 7, 2010"," July 7, 2010",true,
